Account ID,Account Kit Type,Payment Plan Deposit,Payment Plan Daily Rate,Payment Plan Loan Duration,Payment Plan Total Loan Value,first_transaction_date,last_transaction_date,account_lifetime_days,final_status,Value of Transaction_count,Value of Transaction_mean,Value of Transaction_std,Value of Transaction_sum,Value of Transaction_min,Value of Transaction_max,Number of Days Purchased_mean,Number of Days Purchased_sum,avg_days_between_payments,loan_paid_percentage,Cancellation,Commission,Deposit,General Discount,Incentive,Initialization,Payment,Payoff,Redemption,Upgrade,early_payment_count,early_payment_amount,early_days_purchased,payment_frequency,avg_payment_size,payment_to_loan_ratio,days_purchased_ratio,payment_amount_cv,repayment_pace,loan_completed,loan_cancelled,time_to_payoff
95d6502575,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-23 07:28:06,2015-02-22 15:40:32,548,Payoff,65.0,11633.846153846154,27939.075889128144,756200.0,500.0,226000.0,7.030769230769231,457.0,7.984375,100.02450980392157,0,0,1,3,0,1,65,1,9,0,2.0,35000.0,24.0,0.11861313868613138,11633.846153846154,0.9267156862745098,0.833941605839416,2.4015338968438633,0.18252647774438244,1,0,548
95feeea6bd,Business Pro Kit Intro [MTN],75000,2000,540,1155000,2013-07-21 11:13:31,2014-08-13 11:48:50,388,Cancellation,2.0,14000.0,0.0,28000.0,14000.0,14000.0,7.0,14.0,10.0,8.917748917748918,2,0,1,0,0,1,2,0,0,0,2.0,28000.0,14.0,0.005154639175257732,14000.0,0.024242424242424242,0.03608247422680412,0.0,0.02298388896327041,0,1,388
9603f7a659,Home Starter Kit [MTN],40000,1000,540,580000,2013-12-17 16:13:12,2015-05-27 13:34:12,525,Payoff,62.0,8467.741935483871,6542.96704625482,525000.0,1000.0,40000.0,8.080645161290322,501.0,8.163934426229508,97.41379310344827,0,0,1,2,1,1,62,1,0,0,1.0,40000.0,40.0,0.1180952380952381,8467.741935483871,0.9051724137931034,0.9542857142857143,0.7726932511767597,0.18555008210180624,1,0,525
9611ea17b6,Home Starter Kit [MTN],40000,1000,540,580000,2013-12-20 06:16:11,2014-12-04 23:05:06,349,Cancellation,12.0,6666.666666666667,1825.7418583505537,80000.0,2000.0,10000.0,6.666666666666667,80.0,13.636363636363637,20.689655172413794,1,0,1,1,0,1,12,0,0,0,3.0,21000.0,21.0,0.034383954154727794,6666.666666666667,0.13793103448275862,0.22922636103151864,0.27386127875258304,0.05928267957711689,0,1,349
96213231fc,Home Comfort Kit [MTN],85000,1350,540,814000,2013-10-29 16:13:16,2015-05-17 15:42:34,564,Payoff,79.0,9072.151898734177,1874.2190995295139,716700.0,1500.0,14500.0,6.481012658227848,512.0,6.67948717948718,98.48894348894349,0,3,1,2,0,1,79,1,3,0,4.0,39500.0,28.0,0.1400709219858156,9072.151898734177,0.8804668304668305,0.9078014184397163,0.20659035700129985,0.17462578632791398,1,0,564
962d58ca7f,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-19 14:19:36,2015-06-01 18:49:40,529,Payment,97.0,6231.958762886598,4884.105735097787,604500.0,1500.0,25000.0,4.247422680412371,412.0,4.822916666666667,86.54791154791155,0,1,1,3,0,1,97,0,7,0,1.0,20000.0,14.0,0.1833648393194707,6231.958762886598,0.7426289926289926,0.77882797731569,0.7837191998419939,0.16360663808678932,0,0,529
963adba5a0,Home Starter Kit [MTN],40000,1000,540,580000,2013-08-04 16:18:45,2015-02-06 16:59:34,551,Payoff,76.0,7078.9473684210525,1116.5799913991752,538000.0,5000.0,14000.0,6.921052631578948,526.0,6.8,99.6551724137931,0,0,1,3,1,1,76,1,0,0,4.0,28000.0,28.0,0.13793103448275862,7078.9473684210525,0.9275862068965517,0.9546279491833031,0.1577324894913333,0.1808623818762125,1,0,551
9647a23faa,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-28 17:47:55,2014-03-03 12:35:11,64,Cancellation,5.0,12160.0,4396.362132490907,60800.0,10000.0,20000.0,8.6,43.0,7.5,16.683046683046683,1,0,1,0,0,1,5,0,0,0,4.0,50800.0,36.0,0.078125,12160.0,0.0746928746928747,0.671875,0.36154293852721275,0.2606726044226044,0,1,64
964b12de9a,Home Plus Kit [MTN],60000,1100,540,654000,2013-10-28 14:26:25,2015-03-17 08:21:40,504,Payoff,5.0,78440.0,121745.50505049458,392200.0,10000.0,295000.0,9.4,47.0,73.0,113.48623853211008,0,2,1,1,2,1,5,2,3,0,0.0,0.0,0.0,0.00992063492063492,78440.0,0.5996941896024465,0.09325396825396826,1.5520844601031947,0.22517110819863112,1,0,504
965b1f41d5,Home Comfort Kit [MTN],85000,1350,540,814000,2013-10-23 14:29:25,2014-11-04 13:49:48,376,Payoff,25.0,27340.0,33623.44172349602,683500.0,2800.0,155000.0,15.32,383.0,15.0,94.4103194103194,0,0,1,1,0,1,25,1,0,0,6.0,71500.0,52.0,0.06648936170212766,27340.0,0.8396805896805897,1.0186170212765957,1.2298259591622538,0.2510912750274452,1,0,376
965d0470c8,Business Pro Kit Intro [MTN],75000,2000,540,1155000,2013-04-08 06:23:31,2014-03-20 15:16:00,346,Payoff,42.0,20250.0,33148.82369247998,850500.0,4000.0,213500.0,7.571428571428571,318.0,7.560975609756097,80.12987012987013,0,3,1,5,0,1,42,1,0,0,1.0,60000.0,30.0,0.12138728323699421,20250.0,0.7363636363636363,0.9190751445086706,1.636978947776789,0.2315892200285264,1,0,346
968234c56f,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-28 15:34:38,2014-11-17 23:05:14,324,Cancellation,10.0,18950.0,3320.391543176798,189500.0,9500.0,20000.0,13.3,133.0,13.11111111111111,33.72235872235873,1,0,1,0,0,1,10,0,0,0,3.0,49500.0,35.0,0.030864197530864196,18950.0,0.2328009828009828,0.4104938271604938,0.17521855109112391,0.10408135408135409,0,1,324
96833c431e,Home Comfort Kit [MTN],60000,1400,540,816000,2013-10-08 09:08:43,2015-05-02 19:38:51,571,Payoff,40.0,18900.0,4840.539146703518,756000.0,2000.0,30000.0,13.025,521.0,14.051282051282051,100.0,0,0,1,2,0,1,40,1,1,0,2.0,34000.0,24.0,0.07005253940455342,18900.0,0.9264705882352942,0.9124343257443083,0.2561131823652655,0.17513134851138354,1,0,571
968433b8ac,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-01-20 12:56:26,2015-01-21 14:37:56,731,Payoff,24.0,22833.333333333332,8025.32224284167,548000.0,2000.0,30000.0,21.75,522.0,30.695652173913043,101.37931034482759,0,0,1,2,0,1,24,1,0,0,1.0,30000.0,30.0,0.03283173734610123,22833.333333333332,0.9448275862068966,0.7140902872777017,0.3514739668397812,0.1386857870654276,1,0,731
968e3b9937,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-01-08 07:27:47,2013-10-31 07:43:34,296,Payoff,5.0,109000.0,70441.46506142529,545000.0,7000.0,200000.0,54.8,274.0,60.75,90.68627450980392,0,0,1,1,1,1,5,1,1,0,0.0,0.0,0.0,0.016891891891891893,109000.0,0.6678921568627451,0.9256756756756757,0.646251973040599,0.30637254901960786,1,0,296
96961fdedc,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-05-05 10:33:24,2015-05-27 23:05:26,752,Cancellation,20.0,24750.0,18164.815614692856,495000.0,10500.0,90000.0,17.2,344.0,27.736842105263158,68.13725490196079,1,0,1,1,1,1,20,0,2,0,1.0,90000.0,64.0,0.026595744680851064,24750.0,0.6066176470588235,0.4574468085106383,0.7339319440279942,0.09060805173133084,0,1,752
96bde642c2,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-23 06:46:09,2015-05-31 12:11:28,524,Payment,97.0,4913.40206185567,3080.470366747969,476600.0,1200.0,15000.0,3.3402061855670104,324.0,4.895833333333333,68.992628992629,0,12,1,2,0,1,97,0,0,0,2.0,23500.0,17.0,0.1851145038167939,4913.40206185567,0.5855036855036855,0.6183206106870229,0.6269526344409421,0.13166532250501717,0,0,524
96cab24ec5,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-19 06:11:53,2015-05-03 23:05:22,591,Cancellation,42.0,5976.190476190476,3693.7527697193714,251000.0,500.0,10000.0,4.166666666666667,175.0,9.365853658536585,38.11274509803921,1,0,1,1,0,1,42,0,3,0,3.0,28200.0,20.0,0.07106598984771574,5976.190476190476,0.3075980392156863,0.2961082910321489,0.6180781527020462,0.06448857038585315,0,1,591
96d24c858d,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-04-28 13:36:48,2014-11-26 14:21:21,577,Payoff,185.0,4139.459459459459,3319.099820624779,765800.0,1400.0,30000.0,2.8,518.0,2.597826086956522,103.0392156862745,0,1,1,1,1,1,185,1,7,0,2.0,19600.0,14.0,0.32062391681109187,4139.459459459459,0.9384803921568627,0.8977469670710572,0.8018196223760566,0.17857749685662824,1,0,577
96fdd711f2,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-03-11 07:40:09,2014-02-02 07:07:54,327,Cancellation,3.0,11666.666666666666,2886.7513459481293,35000.0,10000.0,15000.0,11.666666666666666,35.0,15.5,12.931034482758621,1,0,1,0,0,1,3,0,0,0,1.0,10000.0,10.0,0.009174311926605505,11666.666666666666,0.0603448275862069,0.10703363914373089,0.2474358296526968,0.039544447959506485,0,1,327
9718d5498b,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-20 11:00:42,2015-03-30 15:17:17,587,Payment,21.0,22466.666666666668,15233.296863559553,471800.0,2800.0,50000.0,15.714285714285714,330.0,28.45,65.17156862745098,0,0,1,2,0,1,21,0,3,0,2.0,15000.0,10.0,0.03577512776831346,22466.666666666668,0.578186274509804,0.5621805792163543,0.6780399197430068,0.11102481878611752,0,0,587
9744ec0854,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-02 07:48:12,2015-05-25 10:00:12,539,Payoff,30.0,23583.333333333332,36951.292108744274,707500.0,5000.0,208000.0,12.0,360.0,17.96551724137931,97.35872235872236,0,0,1,2,0,1,30,1,0,0,1.0,40500.0,30.0,0.055658627087198514,23583.333333333332,0.8691646191646192,0.6679035250463822,1.5668392413601813,0.18062842738167414,1,0,539
975221e498,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-29 14:53:56,2015-01-21 08:31:10,478,Payment,98.0,4459.183673469388,3408.444236047608,437000.0,500.0,20000.0,4.428571428571429,434.0,4.298969072164948,82.24137931034483,0,1,1,2,0,1,98,0,2,0,3.0,35000.0,35.0,0.20502092050209206,4459.183673469388,0.753448275862069,0.9079497907949791,0.7643650689534681,0.17205309479151637,0,0,478
975fb03f54,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-07 11:58:23,2014-08-10 08:56:14,336,Payoff,56.0,8785.714285714286,21993.977924310668,492000.0,1000.0,169000.0,5.767857142857143,323.0,5.5636363636363635,91.72413793103448,0,1,1,2,0,1,56,1,0,0,2.0,20000.0,20.0,0.16666666666666666,8785.714285714286,0.8482758620689655,0.9613095238095238,2.5033796011410514,0.2729885057471264,1,0,336
976771248d,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-13 16:52:29,2015-02-12 16:06:31,547,Payoff,65.0,11587.692307692309,9328.459607772666,753200.0,2000.0,74200.0,6.907692307692308,449.0,7.96875,99.65686274509804,0,0,1,4,1,1,65,1,0,0,3.0,42000.0,28.0,0.11882998171846434,11587.692307692309,0.9230392156862746,0.8208409506398537,0.8050316974312576,0.18218804889414633,1,0,547
977d6cc5f4,Home Starter Kit [MTN],40000,1000,540,580000,2013-08-29 15:59:57,2015-05-17 16:58:40,626,Payment,40.0,9325.0,7743.938903658122,373000.0,2000.0,30000.0,9.275,371.0,15.307692307692308,71.20689655172414,0,5,1,2,0,1,40,0,0,0,1.0,30000.0,30.0,0.06389776357827476,9325.0,0.6431034482758621,0.5926517571884984,0.8304492121885386,0.11374903602511843,0,0,626
978edfeece,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-23 08:42:30,2015-01-29 18:29:41,402,Payment,53.0,4362.264150943396,2477.6094569544507,231200.0,1400.0,10000.0,2.188679245283019,116.0,7.115384615384615,38.845208845208845,0,0,1,4,0,1,53,0,3,0,5.0,33400.0,21.0,0.1318407960199005,4362.264150943396,0.284029484029484,0.2885572139303483,0.567964105616721,0.09662987274927573,0,0,402
979e12b8ea,Home Starter Kit [MTN],40000,1000,540,580000,2013-10-23 13:26:58,2015-06-02 16:07:49,587,Payment,154.0,2454.5454545454545,977.4644342085296,378000.0,1000.0,7000.0,1.6103896103896105,248.0,3.326797385620915,72.06896551724138,0,0,1,4,0,1,154,0,1,0,5.0,19000.0,19.0,0.262350936967632,2454.5454545454545,0.6517241379310345,0.42248722316865417,0.3982262509738454,0.1227750690242613,0,0,587
97c09ddd32,Home Starter Kit [MTN],40000,1000,540,580000,2013-11-07 11:00:31,2014-07-13 23:05:07,248,Cancellation,2.0,30250.0,353.5533905932738,60500.0,30000.0,30500.0,30.0,60.0,30.0,17.32758620689655,1,0,1,1,0,1,2,0,0,0,1.0,30000.0,30.0,0.008064516129032258,30250.0,0.10431034482758621,0.24193548387096775,0.011687715391513183,0.06986929922135707,0,1,248
97cbacf8e8,Home Comfort Kit [MTN],85000,1350,540,814000,2013-10-23 10:31:53,2015-05-27 16:25:10,581,Payment,66.0,9838.636363636364,4918.7067988879535,649350.0,2600.0,40500.0,7.257575757575758,479.0,8.353846153846154,90.21498771498771,0,1,1,5,0,1,66,0,0,0,4.0,37800.0,28.0,0.11359724612736662,9838.636363636364,0.7977272727272727,0.8244406196213425,0.4999378589768306,0.1552753661187396,0,0,581
97d7a8722e,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-27 09:40:08,2015-05-22 23:05:25,633,Cancellation,20.0,27725.0,13848.308846019314,554500.0,14500.0,60000.0,17.25,345.0,22.736842105263158,67.95343137254902,1,0,0,1,0,1,20,0,1,0,2.0,102000.0,30.0,0.0315955766192733,27725.0,0.6795343137254902,0.5450236966824644,0.49948814593396984,0.10735139237369513,0,1,633
97dc5c4ba6,Business Pro Kit Intro [MTN],75000,2000,540,1155000,2013-04-16 14:40:13,2014-05-16 00:05:59,394,Cancellation,6.0,7666.666666666667,5428.3207962192755,46000.0,2000.0,14000.0,3.8333333333333335,23.0,10.0,10.476190476190476,1,0,1,0,0,1,6,0,0,0,2.0,28000.0,14.0,0.015228426395939087,7666.666666666667,0.03982683982683983,0.0583756345177665,0.7080418429851228,0.02658931592941745,0,1,394
97e3d97b31,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-06-06 12:42:02,2014-12-17 15:49:56,559,Payoff,64.0,11790.625,3973.951643725256,754600.0,9800.0,19600.0,8.3125,532.0,8.285714285714286,99.82843137254902,0,0,1,2,1,1,64,1,0,0,4.0,39200.0,28.0,0.11449016100178891,11790.625,0.9247549019607844,0.9516994633273703,0.3370433411057731,0.17858395594373708,1,0,559
97fd8a3514,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-20 09:12:40,2015-05-25 16:47:01,521,Payoff,55.0,10430.90909090909,2205.5378723561535,573700.0,1000.0,21700.0,9.036363636363637,497.0,9.018518518518519,96.89602446483181,0,1,1,2,0,1,55,1,2,0,5.0,37000.0,32.0,0.10556621880998081,10430.90909090909,0.877217125382263,0.9539347408829175,0.2114425361331505,0.18598085309948525,1,0,521
984efd1372,Home Comfort Kit [MTN],85000,1350,540,814000,2013-11-28 10:26:58,2015-05-13 17:39:14,531,Payment,16.0,40875.0,6127.805479941412,654000.0,20000.0,50000.0,29.9375,479.0,34.93333333333333,90.7862407862408,0,0,1,3,1,1,16,0,0,0,2.0,80500.0,59.0,0.030131826741996232,40875.0,0.8034398034398035,0.9020715630885122,0.14991573039612016,0.17097220487051,0,0,531
9865cc7b42,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-07-31 06:13:33,2014-05-16 00:05:16,288,Cancellation,7.0,9714.285714285714,146.3850109422799,68000.0,9500.0,9800.0,6.714285714285714,47.0,6.5,15.686274509803921,1,0,1,1,0,1,7,0,0,0,4.0,38900.0,27.0,0.024305555555555556,9714.285714285714,0.08333333333333333,0.16319444444444445,0.015069045244058226,0.05446623093681917,0,1,288
9872360568,Home Starter Kit [MTN],40000,1000,540,580000,2013-12-21 14:11:41,2015-05-30 16:34:02,525,Payment,66.0,5795.454545454545,2150.0935091065453,382500.0,2000.0,10000.0,5.787878787878788,382.0,7.523076923076923,72.84482758620689,0,0,1,3,0,1,66,0,0,0,4.0,28000.0,28.0,0.12571428571428572,5795.454545454545,0.6594827586206896,0.7276190476190476,0.3709965270615216,0.138752052545156,0,0,525
9879ce9699,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-06-08 11:40:35,2015-01-22 16:31:03,593,Payoff,182.0,4154.395604395604,1041.4913964216653,756100.0,1400.0,9500.0,2.818681318681319,513.0,2.729281767955801,100.0122549019608,0,0,1,3,0,1,182,1,8,0,7.0,35000.0,24.0,0.3069139966273187,4154.395604395604,0.926593137254902,0.8650927487352446,0.25069624937011387,0.16865473002016998,1,0,593
989329f1d8,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-06-17 12:34:03,2014-07-08 23:05:09,386,Cancellation,15.0,9800.0,0.0,147000.0,9800.0,9800.0,7.0,105.0,13.285714285714286,25.36764705882353,1,0,1,2,1,1,15,0,0,0,2.0,19600.0,14.0,0.038860103626943004,9800.0,0.1801470588235294,0.27202072538860106,0.0,0.06571929289850655,0,1,386
98ad27b756,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-19 14:31:12,2014-06-25 23:05:07,188,Cancellation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.174311926605505,1,0,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04879953152449736,0,1,188
98b8d042ef,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-21 12:06:07,2014-05-16 00:05:38,267,Cancellation,2.0,14750.0,7000.35713374682,29500.0,9800.0,19700.0,10.5,21.0,61.0,10.968137254901961,1,0,1,1,0,1,2,0,0,0,1.0,19700.0,14.0,0.00749063670411985,14750.0,0.03615196078431373,0.07865168539325842,0.4746004836438522,0.04107916574869649,0,1,267
98beb59560,Home Plus Kit [MTN],60000,1100,540,654000,2013-10-25 06:47:02,2014-06-15 13:26:49,233,Cancellation,5.0,8940.0,13626.554957141589,44700.0,1000.0,33000.0,7.6,38.0,30.0,16.009174311926603,1,0,1,2,0,1,5,0,0,0,1.0,33000.0,30.0,0.02145922746781116,8940.0,0.06834862385321101,0.1630901287553648,1.5242231495684104,0.06870890262629444,0,1,233
98d0a29cd4,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-21 15:39:56,2015-05-15 13:11:35,631,Payoff,165.0,4481.818181818182,2517.6032138425485,739500.0,1000.0,15000.0,3.012121212121212,497.0,3.3292682926829267,97.97794117647058,0,3,1,2,1,1,165,1,4,0,5.0,39800.0,27.0,0.26148969889064977,4481.818181818182,0.90625,0.7876386687797148,0.5617370254009743,0.15527407476461264,1,0,631
98d74d6b72,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-06-05 12:16:45,2014-12-04 23:05:06,547,Cancellation,19.0,14184.21052631579,7284.325878814863,269500.0,8500.0,40000.0,9.736842105263158,185.0,19.0,40.379901960784316,1,0,1,3,1,1,19,0,2,0,1.0,40000.0,28.0,0.03473491773308958,14184.21052631579,0.33026960784313725,0.3382084095063985,0.5135517317160757,0.0738206617198982,0,1,547
98dadc411a,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-18 12:06:17,2015-03-26 10:45:59,584,General Discount,37.0,11070.27027027027,8857.039412080492,409600.0,2800.0,49000.0,7.891891891891892,292.0,15.61111111111111,57.549019607843135,0,0,1,2,2,1,37,0,0,0,3.0,35000.0,25.0,0.06335616438356165,11070.27027027027,0.5019607843137255,0.5,0.8000743609545367,0.09854284179425195,0,0,584
98eb54ca5d,Home Starter Kit [MTN],40000,1000,540,580000,2013-08-22 15:45:14,2014-05-16 00:05:23,266,Cancellation,1.0,35000.0,0.0,35000.0,35000.0,35000.0,35.0,35.0,0.0,12.931034482758621,1,0,1,0,0,1,1,0,0,0,1.0,35000.0,35.0,0.0037593984962406013,35000.0,0.0603448275862069,0.13157894736842105,0.0,0.048612911589318124,0,1,266
9902b3c5a0,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-04 11:49:12,2014-07-09 23:05:08,339,Cancellation,10.0,8920.0,4972.993732819967,89200.0,2800.0,20000.0,5.5,55.0,15.0,18.284313725490193,1,0,1,1,1,1,10,0,1,0,4.0,39200.0,21.0,0.029498525073746312,8920.0,0.10931372549019608,0.16224188790560473,0.5575105081636734,0.053936028688761635,0,1,339
990d0bbbba,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-05-22 14:46:31,2015-05-07 16:01:32,715,Payment,29.0,11982.758620689656,4014.444363395516,347500.0,4000.0,20000.0,11.96551724137931,347.0,23.785714285714285,71.98275862068965,0,0,1,4,0,1,29,0,1,0,0.0,0.0,0.0,0.04055944055944056,11982.758620689656,0.5991379310344828,0.4853146853146853,0.3350183785279711,0.10067518688208343,0,0,715
990ee45da5,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-17 14:25:46,2015-03-23 15:07:09,552,Payoff,73.0,10304.109589041096,1676.6731573900536,752200.0,9800.0,20000.0,7.095890410958904,518.0,7.125,99.5343137254902,0,1,1,2,1,1,73,1,1,0,3.0,29600.0,21.0,0.1322463768115942,10304.109589041096,0.921813725490196,0.9384057971014492,0.16271887860871298,0.18031578573458368,1,0,552
99379ab56b,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-03-28 13:10:58,2014-09-10 12:19:12,530,Payoff,43.0,11860.46511627907,6549.559764736054,510000.0,3000.0,48000.0,11.279069767441861,485.0,12.0,94.82758620689656,0,4,1,2,0,1,43,1,0,0,3.0,42500.0,42.0,0.08113207547169811,11860.46511627907,0.8793103448275862,0.9150943396226415,0.5522177840855889,0.1789199739752765,1,0,530
993d6cfd4b,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-06-23 16:19:03,2015-02-24 13:03:37,610,Payoff,44.0,17204.545454545456,11722.725981602836,757000.0,2000.0,43000.0,11.840909090909092,521.0,13.604651162790697,100.12254901960785,0,0,1,2,0,1,44,1,1,0,2.0,84000.0,60.0,0.07213114754098361,17204.545454545456,0.9276960784313726,0.8540983606557377,0.6813737690759905,0.1641353262616522,1,0,610
995df572c1,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-18 08:09:21,2015-06-01 17:02:14,530,Payment,46.0,11373.91304347826,5509.201788628377,523200.0,4000.0,30000.0,7.978260869565218,367.0,11.222222222222221,74.71744471744472,0,1,1,3,0,1,46,0,5,0,2.0,35000.0,25.0,0.08679245283018867,11373.91304347826,0.6427518427518427,0.6924528301886792,0.4843717168901096,0.14097631078763154,0,0,530
9979670fa5,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-28 09:58:08,2014-11-08 23:05:05,437,Cancellation,7.0,32000.0,13808.210118138652,224000.0,10000.0,42000.0,22.714285714285715,159.0,39.5,34.80392156862745,1,0,1,2,0,1,7,0,0,0,1.0,42000.0,30.0,0.016018306636155607,32000.0,0.27450980392156865,0.36384439359267734,0.43150656619183286,0.07964284111814063,0,1,437
99798cd26b,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-07 12:36:12,2015-05-30 12:46:45,661,Payment,18.0,38444.444444444445,10489.334763980492,692000.0,10000.0,47000.0,27.38888888888889,493.0,38.11764705882353,92.15686274509804,0,0,1,1,0,1,18,0,1,0,1.0,42000.0,30.0,0.02723146747352496,38444.444444444445,0.8480392156862745,0.745839636913767,0.27284396784920356,0.13942036723918008,0,0,661
9981d2d261,Home Plus Kit [MTN],60000,1100,540,654000,2013-10-22 16:30:05,2015-04-16 15:58:45,540,Payoff,51.0,11313.725490196079,9974.207128545971,577000.0,1100.0,66000.0,10.058823529411764,513.0,10.12,97.4006116207951,0,0,1,2,0,1,51,1,2,0,1.0,66000.0,60.0,0.09444444444444444,11313.725490196079,0.882262996941896,0.95,0.8816023631817063,0.18037150300147242,1,0,540
99821a5dfc,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-03-24 15:54:49,2015-03-18 23:05:21,724,Cancellation,35.0,11200.0,10599.11206047885,392000.0,1000.0,50000.0,11.2,392.0,13.735294117647058,76.20689655172413,1,0,1,2,1,1,35,0,1,0,4.0,18000.0,18.0,0.04834254143646409,11200.0,0.6758620689655173,0.5414364640883977,0.9463492911141831,0.10525814440845874,0,1,724
9985d83964,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-05-15 13:48:00,2014-07-17 08:14:05,427,Cancellation,59.0,4186.440677966101,8198.453546924284,247000.0,1000.0,30000.0,4.1525423728813555,245.0,6.413793103448276,49.48275862068965,1,14,1,1,0,1,59,0,1,0,1.0,30000.0,30.0,0.13817330210772832,4186.440677966101,0.42586206896551726,0.5737704918032787,1.9583350577673393,0.1158846806105144,0,1,427
99a2c690fe,Home Starter Kit [MTN],40000,1000,540,580000,2013-11-25 15:35:15,2015-05-24 14:22:18,544,Payment,66.0,6909.090909090909,2843.222834024108,456000.0,1000.0,15000.0,6.681818181818182,441.0,7.753846153846154,85.51724137931035,0,0,1,4,0,1,66,0,0,0,2.0,20000.0,20.0,0.1213235294117647,6909.090909090909,0.7862068965517242,0.8106617647058824,0.4115190943982262,0.1572008113590264,0,0,544
99aa2ccb67,Home Comfort Kit [MTN],85000,1350,540,814000,2013-11-13 09:14:35,2014-09-04 08:09:31,294,Cancellation,14.0,17785.714285714286,12592.296616024181,249000.0,10000.0,40500.0,12.785714285714286,179.0,18.307692307692307,41.03194103194103,1,0,1,1,0,1,14,0,0,0,1.0,40500.0,30.0,0.047619047619047616,17785.714285714286,0.3058968058968059,0.608843537414966,0.7080006129491507,0.139564425278711,0,1,294
99e1e01c8b,Home Plus Kit [MTN],60000,1100,540,654000,2013-11-08 07:20:50,2015-03-21 23:05:17,498,Cancellation,14.0,18571.428571428572,14173.183159725302,260000.0,3000.0,40000.0,16.357142857142858,229.0,23.076923076923077,48.92966360856269,1,0,1,1,0,1,14,0,1,0,2.0,45000.0,40.0,0.028112449799196786,18571.428571428572,0.39755351681957185,0.4598393574297189,0.7631714009082855,0.0982523365633789,0,1,498
99e2461b95,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-02 16:40:51,2015-05-08 06:11:37,521,Payoff,52.0,10857.692307692309,4279.607190781725,564600.0,3000.0,22000.0,9.384615384615385,488.0,9.72549019607843,95.5045871559633,0,4,1,3,1,1,52,1,4,0,3.0,40800.0,37.0,0.09980806142034548,10857.692307692309,0.863302752293578,0.9366602687140115,0.39415439943437774,0.1833101480920601,1,0,521
9a17f39885,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-03 18:57:38,2015-05-29 15:11:40,632,Payment,25.0,16140.0,16069.19931629036,403500.0,1000.0,60000.0,16.08,402.0,24.041666666666668,76.46551724137932,0,0,1,2,1,1,25,0,0,0,0.0,0.0,0.0,0.03955696202531646,16140.0,0.6956896551724138,0.6360759493670886,0.9956133405384362,0.1209897424705369,0,0,632
9a221a19f4,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-03 07:06:35,2015-01-17 15:33:02,501,Payment,58.0,7162.068965517241,2856.376528462819,415400.0,2500.0,15000.0,4.655172413793103,270.0,8.087719298245615,58.25980392156863,0,0,1,4,0,1,58,0,11,0,3.0,34000.0,23.0,0.1157684630738523,7162.068965517241,0.5090686274509804,0.5389221556886228,0.39882002563996993,0.1162870337755861,0,0,501
